Status,Address,S/A,Price,For Tax Year,Gross Taxes,Sold Date,Days On Market,Age,Area,Total Bedrooms,Total Baths,Lot Sz (Sq.Ft.),Floor Area -Grand Total,Original Price,List Price,Driveway Finish,Floor Area - Unfinished,GST Incl,Foundation,Floor Area Fin - Basement,Zoning,Parking Places - Covered,# Rms,No. Floor Levels,Frontage - Feet,Depth,Type,Public Remarks
S,15653 18 AVENUE,F55,"$870,000 ",2019,"$3,690.13 ",7/21/2020,125,60,South Surrey White Rock,3,2,"7,244.00","1,555","$898,000 ","$898,000 ",,0,,Concrete Perimeter,0,RF,1,8,1,61,119,House/Single Family,"Peninsula Village - Fantastic opportunity with this centrally located 3bd/2ba rancher on a sizeable 7,244sf lot with private backyard. Exceptionally located and walking distance to recreation, transit, schools and both Semiahmoo Mall and Peninsula Village shopping. Large bright kitchen and adjacent dining room overlooking backyard retreat, with two-level deck. Ideal home for those looking to get their start in the South Surrey / White Rock market. This an exceptional neighbourhood w/ property representing unique Live-in, Hold or Build opportunity in well-established area undergoing significant transition. Don't miss out!"
S,1565 ARCHIBALD ROAD,F54,"$872,000 ",2020,"$5,300.31 ",11/13/2020,16,999,South Surrey White Rock,2,1,"7,981.00","3,028","$936,000 ","$936,000 ",,0,,Concrete Perimeter,999,SFD,,6,1,60,133,House/Single Family,"INVESTOR ALERT!!!LAND ASSEMBLY! Sale of this property is contingent to sale of 2 adjacent properties 14376 North Bluff Rd.-#R2513653 and 1575 Archibald Rd-#R2513579 as a package. Fantastic development site with potential to be subdivided into 5 equals lots. With great ocean view, this excellent location in White Rock is close to all shops & restaurants, schools, parks and beaches. Current survey is available. Call for information and set up viewing. All properties are Tenanted! "
S,15890 NORTH BLUFF ROAD,F54,"$872,000 ",2019,$0.00 ,7/29/2020,23,60,South Surrey White Rock,3,2,"7,274.00","1,279","$949,000 ","$949,000 ",,0,,Concrete Block,"1,279",RS-1,,6,1,53,136,House/Single Family,"OPPORTUNITY AWAITS!Attention builder/investor! 3 bedroom , 2 bathroom rancher sitting huge lot, walking distance to  Peace Arch Hospital, both schools. Reno done in 2018 with New kitchen cabinets and new flooring, Huge Back yard with storage shed. Lots of room for entertaining!!  Great Holding Property or Build your Dream Home!!!! Amazing Rental Revenue Potential. Lots of Development in this Area.ON RENT MONTH TO MONTH FOR $2250, TENANTS WOULD LOVE TO STAY!!!!!."
S,1492 160 STREET,F55,"$872,300 ",2017,"$3,476.43 ",8/20/2020,195,76,South Surrey White Rock,2,1,"7,854.00",820,"$899,000 ","$899,000 ",Asphalt,0,,Concrete Perimeter,0,RF,1,6,1,62.86,128.3,House/Single Family,"Incredible opportunity for Investors, Developers, Downsizers and First time Buyers. Great Renovated 2bed 1bath home on a Large rectangular lot. Open floorplan with Spacious family room flowing into a generous kitchen and dining area, two good size bedrooms and a bright bathroom. New paint, Roof redone in 2018 and a huge separate garage currently used as a workshop. Live in, Rent out or build your 6000+ dream home all within walking distance to school, minutes to beach and town."
S,15815 THRIFT AVENUE,F54,"$875,000 ",2019,$0.00 ,8/8/2020,10,50,South Surrey White Rock,4,2,"6,592.00","1,780","$949,000 ","$949,000 ",,0,,Concrete Slab,730,RS1,1,9,2,63.86,103.5,House/Single Family,"This lovely split entry 4 bedrooms, 2 bath home sits on a large 6592 sq. ft lot in sunny White Rock. Large living room, eating area and kitchen upstairs along with 3 spacious bedrooms. Downstairs accommodates a large family room, bedroom, utility room, and laundry with a full bath. Private, fenced family-friendly backyard. Detached workshop/storage area. Perfect home for the young family, retirees, or as an excellent revenue property. Easy walk to both schools: Peace Arch Elementary with French Immersion & Earl Marriott Secondary. Centrally located close to shopping, hospital, transit, recreation, and the beach!"
S,1466 KENT STREET,F54,"$880,000 ",2019,"$4,545.01 ",6/20/2020,8,49,South Surrey White Rock,2,1,"6,614.00","1,141","$899,000 ","$899,000 ",,0,,Concrete Perimeter,0,RS-1,1,9,1,103.5,64,House/Single Family,"Lovely post & beam Rancher in the heart of White Rock. Features 2 Bedrooms plus a large Den, cozy gas fireplace, skylights for added natural light and an attached workshop. Private corner lot with fantastic outdoor living spaces front and back. Prime central location close to shopping, 2 blocks to hospital and elementary school, and minutes to the beach."
S,15983 BUENA VISTA AVENUE,F54,"$886,000 ",2019,"$4,638.60 ",9/7/2020,94,999,South Surrey White Rock,2,1,"6,300.00","1,099","$995,000 ","$897,000 ",,0,,Concrete Perimeter,0,RES,0,7,1,50,126,House/Single Family,rentable cottage.  Ideal for the builder/developer
S,1905 156 STREET,F55,"$890,000 ",2019,"$3,473.50 ",11/2/2020,237,40,South Surrey White Rock,3,3,"7,169.00","1,548","$969,000 ","$969,000 ",,0,,Concrete Perimeter,0,RF,,8,3,118.56,60.27,House/Single Family,"Renovated spacious 3-level split home in South Surrey, situated on a large 7,196 sq. ft. corner lot. The main floor presents a large living room with dining room, kitchen that opens up to a sun room/patio area. Upper floor contains a large master bedroom with a 2 PC ensuite along with 2 additional bedrooms with a 4 PC bath. Basement also offers great rental potential. Located near Semiahmoo shopping center, Jessie Lee Elementary, Bakerview Park, the White Rock strip and all major highways."
S,15526 17A AVENUE,F55,"$899,000 ",2019,"$3,766.82 ",6/10/2020,16,60,South Surrey White Rock,3,1,"7,630.00","1,576","$989,000 ","$899,000 ",,0,,Concrete Block,0,RF,0,10,1,62.5,121.85,House/Single Family,"1600 sqft Rancher on a Large Sunny South facing 7630 sqft lot with lane access, ideal for a young family. Awesome location within level walking distance to Schools, Shopping and Recreation. Beautiful original hardwood floors throughout the living room and dining room. 3 Bedrooms, could be 4 with a very functional floor plan. Great backyard with large deck partially covered and detached 12'3x16'4 workshop with 220 wiring. Come view your new home today. Low-Density Residential due to the Semiahoo Town Center Plan"
S,41 15885 26 AVENUE,F57,"$900,000 ",2019,"$3,822.72 ",6/30/2020,15,12,South Surrey White Rock,4,4,0,"3,267","$924,900 ","$924,900 ",,0,,Concrete Perimeter,0,CD,2,16,3,,,Townhouse,"You'll love this 4-bedroom, 4-bathroom, 3,000 sq ft detached townhome in Skylands! Open concept, dark hardwood floors, high 9' ceilings, elegant gas F/P, kitchen crown molded kitchen cabinetry to ceiling, quartz counters, undermount sinks, front den & more. 3 huge bedrooms upstairs - master w/gorgeous ensuite (soaker tub, frameless shower), huge 9'x7' W/I closet & an extra dressing area off WI. Basement has a flex room (makes great gym), huge rec room - send the kids downstairs or set up the big screen for movie night! 4th bedroom & full 4-piece bath makes your visitors happy too. One of the nicest backyards in the complex...patio and a large grassy yard for your kids & pets to play. Conveniently located close to all of Grandview's great amenities...shops, restaurants & great schools too."
S,1907 141A STREET,F52,"$900,000 ",2019,"$4,151.00 ",6/29/2020,11,33,South Surrey White Rock,2,2,"6,878.00","1,629","$949,000 ","$949,000 ",,0,,Concrete Perimeter,0,SFR,2,8,1,37.7,,House/Single Family,"OCEAN BLUFF rancher in quiet cul-de-sac. Bring your renovation ideas to this super cute home with lovely southern exposure. There is lots to like... spacious living room with fireplace, kitchen area looking onto a garden patio and huge master bedroom with ensuite. The kitchen layout also includes a family room with fireplace and cozy eating area with lots of windows. The yard has two patios, gazebo and large sunny yard perfect for the gardener in you! Double garage. Easy access to Sunnyside walking trails and South Surrey Athletic park. All in a terrific neighbourhood!"
S,12976 16 AVENUE,F53,"$900,000 ",2019,"$4,375.42 ",7/3/2020,17,22,South Surrey White Rock,3,3,"3,102.00","2,528","$950,000 ","$950,000 ",,873,,Concrete Perimeter,0,CD,2,8,3,25.9,,House/Single Family,"Fabulous home in the heart of Ocean Park just steps to the Village!  2 storey plus basement with a practical family-friendly layout with all 3 bedrooms together on top floor.  Bright spacious open concept family room with gas fireplace w large south facing windows leading to backyard porch.  Basement with separate entry ready for your finishing ideas... ideal for a rec room, extra bedroom, home based business, or suite. Generous master bedroom with walk-in closet, dressing vanity, and full ensuite. Private backyard is low maintenance with paving stones and beautiful landscaping... the ideal oasis for your family.  Located steps from Starbucks, Safeway, bakery, butcher, pharmacy and the ocean!  Freshly painted throughout and move in ready."
S,2440 164 STREET,F57,"$900,000 ",2019,"$3,798.12 ",7/3/2020,133,999,South Surrey White Rock,2,2,"8,639.00","1,000","$900,000 ","$900,000 ",,0,,Concrete Perimeter,0,RHSFD,,7,2,79.56,,House/Single Family,"BUILDER’S OPPORTUNITY: 10 Large Rowhomes with HOME OFFICE on Main Floor.  3rd Reading + PLA in PRIME GRANDVIEW/MORGAN . Approximately 2550 sq/ft, w/LARGE EXTENDED DOUBLE GARAGES FOR STORAGE, 4 END UNIT HOMES. Future homes would face 164 Street with beautiful landscape and buffer/walkway design. WALK TO ALL AMENITIES, SCHOOLS including SOUTHRIDGE AND MAJOR TRANSIT HUBS. Subject property must be sold with 16413 24 Avenue. Call for more details and info package."
S,15623 18 AVENUE,F55,"$900,000 ",2019,"$3,691.38 ",6/11/2020,128,57,South Surrey White Rock,3,1,"7,194.00","1,181","$949,999 ","$929,999 ",,0,,Concrete Perimeter,0,SF,0,6,1,60.5,119.06,House/Single Family,"Great location! Perfect home for a young family or first time home buyer,excellent buy/hold/rent/build investment property. A large functional kitchen area with butcher block counter tops and island, hardwood floors, fireplace, 3 bedrooms, 1 bathroom with jetted bathtub, and a very nicely appointed 7,194 sq ft yard with a large and private sundeck in addition to a 24'x12' detached and wired workshop and storage building. Close to Schools, Transit, Shopping, and the US Border. All showing on Sat, Feb 15th, 1-2pm"
S,1021 KING GEORGE BOULEVARD,F55,"$905,000 ",2020,"$3,684.10 ",8/23/2020,4,27,South Surrey White Rock,3,2,"7,087.00","1,817","$929,900 ","$929,900 ",,0,,Concrete Perimeter,0,RF-100,2,9,1,72,112,House/Single Family,"Well priced as it backs onto King George Highway. Large rancher 1,817 sq. ft. with a large bright garage - a perfect workshop set up. Perfect for an office from home. Backyard is totally private with large mature hedges. Large covered patio and hot tub. Well built solid home with hot water heat. Access is off a quiet lane. This is a real find if you want a large rancher."
S,2206 152 STREET,F55,"$910,000 ",2019,"$3,510.58 ",10/18/2020,73,35,South Surrey White Rock,4,3,"6,993.00","1,894","$989,000 ","$949,900 ",,0,,Concrete Perimeter,0,SF,1,12,2,55,125,House/Single Family,"Beautifully Renovated 4 bedroom & 3 bathroom home including a one bedroom suite (rented) located in prime South Surrey location. Investors and first time buyers…this one is for you! Brand new Roof and newer appliances. A successful former daycare, this property has tons of potential. Neighbouring properties are currently listed as a land assembly and that could mean extra $$$ for you! Invest now and turn a solid profit soon. Central location near all level of school, shopping, transit and shopping make this an enviable location. OPEN HOUSE SATURDAY OCT 3rd 1-3!"
S,867 HABGOOD STREET,F54,"$926,000 ",2018,"$4,940.00 ",6/6/2020,179,46,South Surrey White Rock,4,2,"4,092.00","1,920","$999,999 ","$949,000 ",,0,,Concrete Slab,0,RS-2,,11,2,32,124,House/Single Family,"Renovated 2 storey house for sale. Beautifully kept house is located on nice, peacefully street. Steps from beach & close to school, shops, beach & many amenities. Currently rented to great tenants who will love to stay for $2600/month plus tenant pay their own bills. Lots of parking in front & huge yard in back with a gazeboo in back. Hold or live in it, this house presents great future to build a 3 storey house with ocean views!!!   Contact for more details."
S,42 15988 32 AVENUE,F57,"$938,000 ",2019,"$3,002.00 ",10/18/2020,23,6,South Surrey White Rock,5,4,0,"2,998","$985,000 ","$969,000 ",,0,,Concrete Perimeter,0,MF,2,10,3,0,,Townhouse,"Blu Living”, fully detached luxury single family dwelling is so special! Enter the front door with access to attached dbl garage & nanny/inlaw 1-bdrm suite (currently used as home office) and to beautifully manicured, fenced yard.  Main floor has lg living room w/fireplace, dining, powder room, family room w/2nd fireplace open to a Chefs kitchen w/pantry, huge island with quartz counters, 6 burner gas range and s/s appliances. Sun filled balcony perfect for a gas BBQ or enjoying your morning coffee.  Upper floor has 2 bedrooms and bath, laundry room with s/s appliances and spacious! master with amazing 5pc spa-like ensuite, W/I closet and open sitting/nursery area with closet (was 4th bdrm on plans).  Storage galore, A/C thru out.  Open House, Sat. Oct 17th 1-3pm"
S,15835 RUSSELL AVENUE,F54,"$940,000 ",2019,"$4,659.53 ",11/11/2020,36,51,South Surrey White Rock,2,2,"6,432.00","1,643","$899,999 ","$899,999 ",,0,,Concrete Perimeter,0,SFD,,9,2,52.85,120,House/Single Family,"Location! Location! Location!. Perfect home for first time buyer or an Investor. Beautiful home on 6,432 sq.ft with 3 bed and 2 bath. Close to all amenities. Walking distance to both Peace Arch Elementary School and Earl Marriott Secondary school. This home is bright, has great curb appeal and is in a very desired neighbourhood. Live in it, rent it out or build your dream home on it - a fabulous property to suit your needs. Right now its been tenanted to a great family who keeps the home clean and tidy. Call for more information. Open house Oct 10 Sat 12-2 pm & Oct 11 Sun 2-5pm"
